TermName,DistrictName,District_StateID,SchoolName,School_StateID,StudentID,Student_StateID,Subject,Course,GrowthMeasureYN,NormsReferenceData,WISelectedAYFall,WISelectedAYWinter,WISelectedAYSpring,WIPreviousAYFall,WIPreviousAYWinter,WIPreviousAYSpring,TestType,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,FallToFallProjectedGrowth,FallToFallObservedGrowth,FallToFallObservedGrowthSE,FallToFallMetProjectedGrowth,FallToFallConditionalGrowthIndex,FallToFallConditionalGrowthPercentile,FallToFallGrowthQuintile,FallToWinterProjectedGrowth,FallToWinterObservedGrowth,FallToWinterObservedGrowthSE,FallToWinterMetProjectedGrowth,FallToWinterConditionalGrowthIndex,FallToWinterConditionalGrowthPercentile,FallToWinterGrowthQuintile,FallToSpringProjectedGrowth,FallToSpringObservedGrowth,FallToSpringObservedGrowthSE,FallToSpringMetProjectedGrowth,FallToSpringConditionalGrowthIndex,FallToSpringConditionalGrowthPercentile,FallToSpringGrowthQuintile,WinterToWinterProjectedGrowth,WinterToWinterObservedGrowth,WinterToWinterObservedGrowthSE,WinterToWinterMetProjectedGrowth,WinterToWinterConditionalGrowthIndex,WinterToWinterConditionalGrowthPercentile,WinterToWinterGrowthQuintile,WinterToSpringProjectedGrowth,WinterToSpringObservedGrowth,WinterToSpringObservedGrowthSE,WinterToSpringMetProjectedGrowth,WinterToSpringConditionalGrowthIndex,WinterToSpringConditionalGrowthPercentile,WinterToSpringGrowthQuintile,SpringToSpringProjectedGrowth,SpringToSpringObservedGrowth,SpringToSpringObservedGrowthSE,SpringToSpringMetProjectedGrowth,SpringToSpringConditionalGrowthIndex,SpringToSpringConditionalGrowthPercentile,SpringToSpringGrowthQuintile,LexileScore,LexileMin,LexileMax,QuantileScore,QuantileMin,QuantileMax,Goal1Name,Goal1RitScore,Goal1StdErr,Goal1Range,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2StdErr,Goal2Range,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3StdErr,Goal3Range,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4StdErr,Goal4Range,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5StdErr,Goal5Range,Goal5Adjective,Goal6Name,Goal6RitScore,Goal6StdErr,Goal6Range,Goal6Adjective,Goal7Name,Goal7RitScore,Goal7StdErr,Goal7Range,Goal7Adjective,Goal8Name,Goal8RitScore,Goal8StdErr,Goal8Range,Goal8Adjective,TypicalFallToFallGrowth,TypicalFallToWinterGrowth,TypicalFallToSpringGrowth,TypicalWinterToWinterGrowth,TypicalWinterToSpringGrowth,TypicalSpringToSpringGrowth,ProjectedProficiencyStudy1,ProjectedProficiencyLevel1,ProjectedProficiencyStudy2,ProjectedProficiencyLevel2,ProjectedProficiencyStudy3,ProjectedProficiencyLevel3,ProjectedProficiencyStudy4,ProjectedProficiencyLevel4,ProjectedProficiencyStudy5,ProjectedProficiencyLevel5,ProjectedProficiencyStudy6,ProjectedProficiencyLevel6,ProjectedProficiencyStudy7,ProjectedProficiencyLevel7,ProjectedProficiencyStudy8,ProjectedProficiencyLevel8,ProjectedProficiencyStudy9,ProjectedProficiencyLevel9,ProjectedProficiencyStudy10,ProjectedProficiencyLevel10
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88426","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456721","06/26/2024","12:27:16","26","173","6.67","","","15","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170L","70L","220L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88426","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275323","07/01/2024","12:25:05","10","178","5.57","","","25","5.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","265L","165L","315L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88428","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456746","06/26/2024","09:46:35","43","217","4.80","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1015L","915L","1065L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88430","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275262","06/26/2024","08:35:37","59","215","4.98","","","42","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","980L","880L","1030L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88433","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275261","06/26/2024","09:46:41","61","222","4.91","","","60","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1115L","1015L","1165L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88435","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275327","06/26/2024","09:46:34","70","231","4.92","","","60","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1285L","1185L","1335L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88436","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275331","06/26/2024","08:35:26","46","241","4.91","","","55","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1480L","1380L","1530L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88437","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275312","06/26/2024","11:32:06","84","198","4.89","","","40","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","650L","550L","700L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88440","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275279","07/01/2024","12:22:49","50","230","4.86","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1270L","1170L","1320L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88441","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275277","06/26/2024","08:35:37","75","207","4.90","","","37","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","825L","725L","875L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88443","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456729","06/26/2024","09:47:27","52","207","5.06","","","35","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","825L","725L","875L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88443","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275264","07/01/2024","09:38:05","42","214","4.86","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","960L","860L","1010L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88444","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275287","07/01/2024","12:22:50","31","205","4.86","","","37","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","785L","685L","835L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88450","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456749","06/26/2024","08:35:37","49","202","4.88","","","35","15.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","730L","630L","780L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88450","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275265","07/01/2024","08:38:59","49","211","4.79","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900L","800L","950L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88451","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456713","06/26/2024","12:28:11","37","225","4.92","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1170L","1070L","1220L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88451","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275313","07/01/2024","12:23:29","41","222","4.74","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1115L","1015L","1165L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88453","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456751","06/26/2024","12:27:15","30","209","4.93","","","42","15.7895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","865L","765L","915L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88453","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275280","07/01/2024","12:22:43","25","205","4.78","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","785L","685L","835L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88454","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456753","06/26/2024","12:27:13","29","210","4.69","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","880L","780L","930L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88455","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275263","06/26/2024","08:35:34","18","213","4.84","","","47","5.2632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940L","840L","990L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88457","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456719","06/26/2024","09:46:42","53","238","4.88","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420L","1320L","1470L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88457","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275282","07/01/2024","09:38:02","59","239","4.73","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1440L","1340L","1490L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88458","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456757","06/26/2024","12:27:06","43","216","4.80","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000L","900L","1050L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88458","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275258","07/01/2024","12:25:39","39","223","4.78","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1135L","1035L","1185L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88460","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275305","06/26/2024","11:31:37","69","216","4.71","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000L","900L","1050L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88462","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456748","06/26/2024","09:46:37","47","198","5.37","","","30","5.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","650L","550L","700L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88462","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275309","07/01/2024","09:38:02","23","180","5.56","","","25","15.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","305L","205L","355L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88463","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275293","06/26/2024","11:31:34","85","225","4.97","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1170L","1070L","1220L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88464","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275320","06/26/2024","08:35:34","97","218","4.67","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1035L","935L","1085L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88465","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456756","06/26/2024","11:32:06","30","221","4.73","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1095L","995L","1145L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88469","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275274","06/26/2024","08:35:31","63","240","4.96","","","63","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1460L","1360L","1510L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88474","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456711","06/26/2024","09:46:43","45","221","4.79","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1095L","995L","1145L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88474","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275284","07/01/2024","09:38:03","50","216","4.79","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000L","900L","1050L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88478","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456716","06/26/2024","08:35:34","32","217","4.81","","","53","15.7895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1015L","915L","1065L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88478","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275326","07/01/2024","08:39:03","21","216","4.79","","","53","5.2632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000L","900L","1050L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88479","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456755","06/26/2024","09:46:41","32","202","4.93","","","37","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","730L","630L","780L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88479","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275307","07/01/2024","09:37:58","14","204","4.96","","","37","15.7895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","765L","665L","815L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88484","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908824","06/17/2024","10:30:20","48","220","4.83","","","42","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1075L","975L","1125L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88486","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908801","06/17/2024","10:30:19","70","218","4.69","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1035L","935L","1085L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88489","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908825","06/17/2024","10:30:00","37","250","4.93","","","65","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1655L","1555L","1705L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88491","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908802","06/17/2024","10:30:12","50","230","5.03","","","45","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1270L","1170L","1320L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88492","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908805","06/17/2024","10:30:09","56","229","4.81","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1250L","1150L","1300L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88493","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948865434","06/18/2024","10:56:08","30","204","4.92","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","765L","665L","815L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88495","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908821","06/17/2024","10:30:13","50","218","4.81","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1035L","935L","1085L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88501","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908810","06/17/2024","10:30:09","49","216","4.77","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000L","900L","1050L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88504","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908809","06/17/2024","10:30:00","61","231","4.76","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1285L","1185L","1335L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Champions","","88506","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948908804","06/17/2024","10:30:22","72","224","4.94","","","40","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1150L","1050L","1200L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
